,B23409,B00367,B13847,B15553,B10749,B03605,B17517,B05851,B12869,B20167,B18365,B21754,B21401,B21937,B21046,B18646,B11920,B20159,B07325,B21967
38853,13.73671,35.72006,11.8653,13.86808,26.95025,22.48101,11.98809,30.26126,10.77,221.42291,52.328,28.49786,75.22012,13.64836,22.85751,13.68339,19.33463,183.2746,26.78662,30.28823
38854,13.53136,35.67885,11.71147,13.6139,26.4086,21.79561,11.62902,30.21664,10.63,227.00572,51.63687,28.47259,73.84833,13.48242,22.66428,13.46899,19.15357,185.64101,25.98156,29.77118
38855,13.4449,35.74754,11.71147,13.52239,26.22365,21.79561,11.58269,30.28357,10.51,230.18363,51.45915,28.50442,73.41647,13.40983,22.47106,13.31859,19.1564,181.56099,25.87178,29.24052
38856,13.4449,35.74754,11.773,13.5834,26.34254,21.6977,11.61744,30.28675,10.53,228.89529,51.57763,28.50442,73.92454,13.43057,22.50516,13.33309,19.16375,180.66339,25.90837,29.06364
38857,13.4449,35.74754,11.773,13.5834,26.34254,21.6977,11.61744,30.28675,10.53,228.89529,51.57763,28.50442,73.92454,13.43057,22.50516,13.33309,19.16375,180.66339,25.90837,29.06364
38858,13.4449,35.74754,11.773,13.5834,26.34254,21.6977,11.61744,30.28675,10.53,228.89529,51.57763,28.50442,73.92454,13.43057,22.50516,13.33309,19.16375,180.66339,25.90837,29.06364
38859,13.29359,35.77502,11.70121,13.52239,26.23686,21.14938,11.39737,30.32817,10.38,230.26952,51.32093,28.50773,73.72131,13.40983,22.38013,13.27908,19.0745,180.50019,25.50584,27.64855
38860,13.3152,35.74754,11.61917,13.47156,26.13117,21.36479,11.45528,30.31542,10.4,230.09774,51.26169,28.48246,73.31485,13.35797,22.19827,13.28145,19.07703,180.74499,25.79859,27.89347
38861,13.25036,35.77502,11.60891,13.48173,26.09154,21.1298,11.38579,30.36641,10.35,232.76031,51.08397,28.51435,73.28945,13.40983,22.24373,13.32459,18.98765,180.66339,25.45705,27.40363
38862,13.40167,35.74754,11.75249,13.63423,26.46144,21.40395,11.50162,30.35365,10.46,225.37382,51.43941,28.48907,74.3818,13.53428,22.57335,13.51036,19.03603,181.80579,25.79859,27.92068
38863,13.48813,35.77502,11.80376,13.71557,26.64639,21.6977,11.61744,30.35684,10.56,224.34315,51.71586,28.48907,75.0677,13.59651,22.56199,13.56871,19.09194,181.31619,26.12793,28.5738
38864,13.48813,35.77502,11.80376,13.71557,26.64639,21.6977,11.61744,30.35684,10.56,224.34315,51.71586,28.48907,75.0677,13.59651,22.56199,13.56871,19.09194,181.31619,26.12793,28.5738
38865,13.48813,35.77502,11.80376,13.71557,26.64639,21.6977,11.61744,30.35684,10.56,224.34315,51.71586,28.48907,75.0677,13.59651,22.56199,13.56871,19.09194,181.31619,26.12793,28.5738
38866,13.48813,35.77502,11.80376,13.71557,26.64639,21.6977,11.61744,30.35684,10.56,224.34315,51.71586,28.48907,75.0677,13.59651,22.56199,13.56871,19.09194,181.31619,26.12793,28.5738
38867,13.33682,35.76128,11.61917,13.48173,26.25007,21.32562,11.45528,30.33772,10.42,228.55173,51.12347,28.49244,73.79752,13.4202,22.03914,13.23715,19.04899,182.2954,25.71321,27.79823
38868,13.42328,35.7338,11.73198,13.6139,26.47465,21.42354,11.5132,30.34091,10.48,223.48426,51.41966,28.51067,74.68665,13.49279,22.2551,13.41731,19.00555,183.7642,25.88398,27.90708
38869,13.54217,35.74754,11.88581,13.78674,26.73887,21.50187,11.57111,30.34424,10.57,222.45358,51.83434,28.51408,75.7536,13.63799,22.64155,13.64637,19.05413,182.8666,26.01815,28.26085
38870,13.60701,35.85745,11.8653,13.81724,26.80493,21.73686,11.69852,30.41152,10.63,219.44745,52.07129,28.57144,75.779,13.65873,22.70975,13.66376,19.10769,179.35778,26.28651,28.54659
38871,13.60701,35.85745,11.8653,13.81724,26.80493,21.73686,11.69852,30.41152,10.63,219.44745,52.07129,28.57144,75.779,13.65873,22.70975,13.66376,19.10769,179.35778,26.28651,28.54659
38872,13.60701,35.85745,11.8653,13.81724,26.80493,21.73686,11.69852,30.41152,10.63,219.44745,52.07129,28.57144,75.779,13.65873,22.70975,13.66376,19.10769,179.35778,26.28651,28.54659
38873,13.41247,35.82997,11.69096,13.56306,26.36897,21.42354,11.50162,30.4215,10.46,226.31861,51.4789,28.54627,74.43261,13.45131,22.10734,13.26749,19.06413,179.76578,25.83518,28.05675
38874,13.3044,35.82997,11.64994,13.53256,26.27649,20.93397,11.32787,30.42483,10.4,226.31861,51.10372,28.54981,74.17857,13.4202,21.94821,13.17559,19.02066,178.78658,25.42046,27.70298
38875,13.21793,35.80249,11.64994,13.44106,26.07833,20.71856,11.21205,30.42817,10.31,234.13454,51.10372,28.52462,73.77212,13.38908,21.90274,13.09746,19.0231,179.03138,25.27408,26.98183
38876,13.12066,35.84371,11.64994,13.46139,26.06511,20.03316,10.93406,30.46347,10.22,232.33087,51.00499,28.52808,73.92454,13.39946,21.90274,13.07518,18.93326,178.29697,24.77397,26.15183
38877,13.13147,35.85745,11.59866,13.40039,25.97264,20.13107,10.95723,30.4668,10.23,234.56399,50.82727,28.55676,73.84833,13.33723,21.75498,12.97618,18.98677,176.82817,24.71298,26.19265
38878,13.13147,35.85745,11.59866,13.40039,25.97264,20.13107,10.95723,30.4668,10.23,234.56399,50.82727,28.55676,73.84833,13.33723,21.75498,12.97618,18.98677,176.82817,24.71298,26.19265
38879,13.13147,35.85745,11.59866,13.40039,25.97264,20.13107,10.95723,30.4668,10.23,234.56399,50.82727,28.55676,73.84833,13.33723,21.75498,12.97618,18.98677,176.82817,24.71298,26.19265
38880,12.94774,35.85745,11.44483,13.19704,25.682,19.89608,10.85298,30.46084,10.07,239.63147,50.21513,28.53159,72.9592,13.19203,21.33443,12.68512,18.94388,176.82817,24.43242,25.52593
38881,12.76401,35.85745,11.37304,13.04454,25.39136,19.24985,10.52867,30.46418,9.89,246.33084,49.64248,28.53509,71.99386,13.08832,21.09574,12.51905,18.85446,176.50176,23.76154,24.53265
38882,12.82885,35.77502,11.43458,13.13604,25.54989,19.54359,10.69083,30.3716,9.93,240.40447,49.76096,28.50997,72.17169,13.11944,21.15257,12.56211,18.81173,179.35778,24.10308,24.96806
38883,13.10986,35.74754,11.66019,13.44106,26.09154,20.26815,11.00356,30.31102,10.17,231.38608,50.80752,28.51357,73.89913,13.3476,21.66405,12.91964,18.81416,180.74499,24.81056,25.97494
38884,13.07743,35.72006,11.60891,13.38005,25.97264,20.20941,10.93406,30.28238,10.18,232.76031,50.6298,28.48488,73.51808,13.31649,21.414,12.82411,18.86815,181.96899,24.5788,26.26068
38885,13.07743,35.72006,11.60891,13.38005,25.97264,20.20941,10.93406,30.28238,10.18,232.76031,50.6298,28.48488,73.51808,13.31649,21.414,12.82411,18.86815,181.96899,24.5788,26.26068
38886,13.07743,35.72006,11.60891,13.38005,25.97264,20.20941,10.93406,30.28238,10.18,232.76031,50.6298,28.48488,73.51808,13.31649,21.414,12.82411,18.86815,181.96899,24.5788,26.26068
38887,12.95855,35.69259,11.54738,13.25805,25.70842,20.11149,10.87615,30.26044,10.08,240.49036,50.33361,28.48853,72.83218,13.25426,21.08438,12.62144,18.82476,182.377,24.46902,25.85249
38888,12.93693,35.70632,11.55764,13.24788,25.73484,20.11149,10.92248,30.23181,10.07,242.29404,50.25462,28.49219,72.83218,13.24389,21.02754,12.52072,18.78131,182.6218,24.50561,25.74363
38889,13.05582,35.72006,11.66019,13.39022,25.99906,20.26815,11.03831,30.21916,10.19,237.31245,50.57057,28.49583,73.54348,13.36834,21.32307,12.73838,18.7847,182.8666,24.74957,26.0974
38890,13.0342,35.66511,11.56789,13.31905,25.89337,20.3269,11.01514,30.17455,10.19,236.36767,50.3731,28.47085,73.39106,13.30612,21.2776,12.70828,18.74132,184.41701,24.68858,26.0838
38891,13.05582,35.65137,11.54738,13.31905,25.90658,20.28774,10.99077,30.16191,10.22,231.90142,50.39285,28.47085,73.44187,13.32686,21.33443,12.78061,18.70318,184.98821,24.62759,25.98855
38892,13.05582,35.65137,11.54738,13.31905,25.90658,20.28774,10.99077,30.16191,10.22,231.90142,50.39285,28.47085,73.44187,13.32686,21.33443,12.78061,18.70318,184.98821,24.62759,25.98855
38893,13.05582,35.65137,11.54738,13.31905,25.90658,20.28774,10.99077,30.16191,10.22,231.90142,50.39285,28.47085,73.44187,13.32686,21.33443,12.78061,18.70318,184.98821,24.62759,25.98855
38894,13.09905,35.65137,11.59866,13.40039,26.02548,20.36607,11.04905,30.15596,10.23,229.49652,50.68904,28.47452,73.92454,13.38908,21.58449,12.91961,18.7057,185.96742,24.70078,26.00216
38895,13.02339,35.67459,11.45509,13.28855,25.81741,20.17024,10.92084,30.1593,10.16,228.63762,50.19538,28.47825,73.16243,13.275,21.35717,12.74528,18.70816,184.41701,24.44462,26.04298
38896,13.04501,35.64683,11.49611,13.34955,25.96342,20.17024,10.96746,30.16265,10.21,224.34315,50.3731,28.45329,73.56889,13.31649,21.48219,12.77797,18.71115,186.04902,24.61539,26.35593
38897,13.32601,35.70235,11.72172,13.65457,26.49437,20.8948,11.31712,30.16599,10.45,218.07322,51.32093,28.48569,75.0677,13.58613,22.17553,13.19569,18.80635,185.06981,25.32287,27.39003
38898,13.4449,35.75788,11.72172,13.6444,26.53419,21.28646,11.5036,30.23328,10.52,217.90145,51.45915,28.56083,75.27093,13.56726,22.31193,13.34149,18.90649,182.7034,25.66441,27.85265
38899,13.4449,35.75788,11.72172,13.6444,26.53419,21.28646,11.5036,30.23328,10.52,217.90145,51.45915,28.56083,75.27093,13.56726,22.31193,13.34149,18.90649,182.7034,25.66441,27.85265
38900,13.4449,35.75788,11.72172,13.6444,26.53419,21.28646,11.5036,30.23328,10.52,217.90145,51.45915,28.56083,75.27093,13.56726,22.31193,13.34149,18.90649,182.7034,25.66441,27.85265
38901,13.52055,35.77176,11.73198,13.75624,26.72002,21.50187,11.6085,30.24293,10.59,215.49654,51.67636,28.56083,75.65198,13.68144,22.38013,13.42505,18.95825,183.2746,25.93277,28.45134
38902,13.52055,35.77176,11.73198,13.75624,26.72002,21.50187,11.6085,30.24293,10.59,215.49654,51.67636,28.56083,75.65198,13.68144,22.38013,13.42505,18.95825,183.2746,25.93277,28.45134
38903,13.39086,35.70235,11.61917,13.6444,26.57401,21.11021,11.3987,30.18521,10.5,214.89532,51.24194,28.53574,74.94068,13.60878,22.1869,13.24426,18.86845,185.55941,25.46925,27.73019
38904,13.42328,35.74399,11.60891,13.68507,26.66693,21.22771,11.5036,30.22052,10.52,215.06709,51.2222,28.53944,75.0423,13.70221,22.23237,13.25835,18.91817,184.09061,25.55463,28.02954
38905,13.36924,35.79952,11.51662,13.59357,26.53419,21.20813,11.48029,30.25582,10.47,217.98733,50.94575,28.56824,74.73745,13.62954,21.94821,13.013,19.01837,182.2954,25.46925,27.92068
38906,13.36924,35.79952,11.51662,13.59357,26.53419,21.20813,11.48029,30.25582,10.47,217.98733,50.94575,28.56824,74.73745,13.62954,21.94821,13.013,19.01837,182.2954,25.46925,27.92068
38907,13.36924,35.79952,11.51662,13.59357,26.53419,21.20813,11.48029,30.25582,10.47,217.98733,50.94575,28.56824,74.73745,13.62954,21.94821,13.013,19.01837,182.2954,25.46925,27.92068
38908,13.35843,35.8134,11.53713,13.60373,26.60056,21.32562,11.52691,30.2655,10.48,217.55789,50.96549,28.57193,75.0931,13.6503,22.02777,13.05699,19.02066,182.13219,25.54243,28.23364
38909,13.39086,35.82728,11.55764,13.65457,26.6802,21.18854,11.55022,30.31684,10.5,213.86464,51.08397,28.57563,75.27093,13.70221,22.10734,13.08884,19.02358,181.39779,25.55463,28.22003
38910,13.27197,35.8134,11.3833,13.49189,26.45455,21.05146,11.34043,30.32008,10.42,214.37998,50.70879,28.5795,74.53423,13.57764,21.74362,12.89824,18.97986,181.15299,25.22529,27.92068
38911,13.12066,35.85504,11.20896,13.29872,26.08288,20.60106,11.1656,30.33935,10.28,216.18366,50.39285,28.61217,73.34025,13.45307,21.23214,12.63258,18.982,180.50019,24.82276,27.18593
38912,13.02339,35.86892,11.06539,13.24788,26.02979,20.3269,11.0607,30.35862,10.23,213.77875,50.31386,28.61217,72.90839,13.38041,21.03891,12.54932,18.98961,180.33698,24.63979,26.9274
38913,13.02339,35.86892,11.06539,13.24788,26.02979,20.3269,11.0607,30.35862,10.23,213.77875,50.31386,28.61217,72.90839,13.38041,21.03891,12.54932,18.98961,180.33698,24.63979,26.9274
38914,13.02339,35.86892,11.06539,13.24788,26.02979,20.3269,11.0607,30.35862,10.23,213.77875,50.31386,28.61217,72.90839,13.38041,21.03891,12.54932,18.98961,180.33698,24.63979,26.9274
38915,12.94774,35.86892,11.11666,13.21738,25.93687,19.97441,10.89753,30.36831,10.16,220.04868,50.27437,28.61594,72.75597,13.38041,20.89115,12.39281,18.94585,180.01058,24.26165,26.54642
38916,12.92612,35.8134,11.06539,13.23771,25.96342,19.83733,10.85091,30.32344,10.14,219.61923,50.41259,28.56196,72.85759,13.38041,20.97071,12.44731,18.94844,182.2138,24.26165,26.60085
38917,13.15309,35.91057,11.291,13.53256,26.44128,20.36607,11.11898,30.35875,10.31,217.72967,51.14321,28.59427,74.00075,13.68144,21.52766,12.78363,18.99735,180.01058,24.83496,27.34921
38918,13.06662,35.95221,11.16794,13.39022,26.26872,20.4444,11.09567,30.4101,10.24,222.19592,50.6693,28.62655,73.34025,13.6503,20.99345,12.39685,19.04629,178.94978,24.63979,27.26757
38919,12.95855,35.93833,11.05513,13.26821,26.13598,20.34648,11.09567,30.41333,10.16,225.5456,50.15589,28.62655,72.83218,13.57764,20.70929,12.20073,19.05404,179.76578,24.5544,27.06347
38920,12.95855,35.93833,11.05513,13.26821,26.13598,20.34648,11.09567,30.41333,10.16,225.5456,50.15589,28.62655,72.83218,13.57764,20.70929,12.20073,19.05404,179.76578,24.5544,27.06347
38921,12.95855,35.93833,11.05513,13.26821,26.13598,20.34648,11.09567,30.41333,10.16,225.5456,50.15589,28.62655,72.83218,13.57764,20.70929,12.20073,19.05404,179.76578,24.5544,27.06347
38922,13.14228,35.96609,11.26024,13.52239,26.54747,20.67939,11.28215,30.42302,10.3,219.01801,50.68904,28.63007,73.94994,13.77487,21.19804,12.49746,19.05714,180.01058,25.00573,27.55331
38923,13.21793,35.95221,11.34228,13.6444,26.7333,20.67939,11.29381,30.44231,10.37,215.15298,50.6693,28.63366,74.58503,13.84753,21.40263,12.5343,19.05972,180.74499,25.11551,27.60773
38924,13.20713,35.99386,11.1782,13.6444,26.81294,20.85564,11.35208,30.46159,10.37,211.45974,50.72854,28.63731,74.63584,13.85791,21.05028,12.44945,19.10872,179.84738,25.26188,27.71659
38925,13.19632,36.00774,11.09615,13.5834,26.75985,21.1298,11.43367,30.48087,10.37,212.49041,50.53107,28.66971,73.97535,13.77487,20.92525,12.30172,19.11151,180.25538,25.40826,28.12478
38926,13.3152,36.07714,11.23973,13.74607,27.06514,21.44312,11.65512,30.51618,10.47,212.49041,50.88651,28.69851,74.78826,13.87867,21.30033,12.54508,19.21223,178.94978,25.82299,28.45134
38927,13.3152,36.07714,11.23973,13.74607,27.06514,21.44312,11.65512,30.51618,10.47,212.49041,50.88651,28.69851,74.78826,13.87867,21.30033,12.54508,19.21223,178.94978,25.82299,28.45134
38928,13.3152,36.07714,11.23973,13.74607,27.06514,21.44312,11.65512,30.51618,10.47,212.49041,50.88651,28.69851,74.78826,13.87867,21.30033,12.54508,19.21223,178.94978,25.82299,28.45134
38929,13.33682,36.13267,11.22947,13.74607,27.01205,21.42354,11.63181,30.52588,10.47,209.39839,51.02473,28.7606,74.73745,13.85791,21.28897,12.521,19.21447,178.86818,25.82299,28.27446
38930,13.27197,36.14655,11.11666,13.6749,26.87931,21.36479,11.57353,30.5613,10.41,208.62539,50.84702,28.76417,74.22938,13.83715,21.06164,12.43413,19.21698,178.78658,25.77419,28.04314
38931,13.36924,36.16043,11.21922,13.77658,27.03859,21.52145,11.66677,30.58062,10.47,208.36772,51.24194,28.76778,74.68665,13.95134,21.23214,12.49215,19.21968,178.13377,25.92057,28.30167
38932,13.36924,36.14655,11.291,13.80708,27.02532,21.38437,11.62015,30.59995,10.51,209.82784,51.41966,28.7714,75.0931,13.99286,21.52766,12.65302,19.22583,178.05217,25.78639,28.3697
38933,13.40167,36.22984,11.30126,13.77658,27.02532,21.65853,11.70174,30.66756,10.49,211.37385,50.64955,28.8003,74.99149,14.01362,21.40263,12.56017,19.32647,176.25696,25.92057,28.56019
38934,13.40167,36.22984,11.30126,13.77658,27.02532,21.65853,11.70174,30.66756,10.49,211.37385,50.64955,28.8003,74.99149,14.01362,21.40263,12.56017,19.32647,176.25696,25.92057,28.56019
38935,13.40167,36.22984,11.30126,13.77658,27.02532,21.65853,11.70174,30.66756,10.49,211.37385,50.64955,28.8003,74.99149,14.01362,21.40263,12.56017,19.32647,176.25696,25.92057,28.56019
38936,13.34763,36.21595,11.23973,13.75624,26.9324,21.30604,11.56187,30.66122,10.46,209.91373,50.3731,28.77502,74.76286,13.9721,21.2776,12.49897,19.32881,176.74657,25.68881,28.50577
38937,13.3044,36.24372,11.16794,13.7054,26.83949,21.42354,11.57353,30.66445,10.45,210.60085,50.25462,28.77867,74.53423,13.9721,21.16394,12.4241,19.33191,177.31777,25.61562,28.5738
38938,13.28278,36.24372,11.02437,13.6749,26.75985,21.54103,11.63181,30.66766,10.45,209.57017,50.23488,28.81122,74.02615,13.94096,21.25487,12.28147,19.33451,178.29697,25.68881,28.7779
38939,13.28278,36.22984,11.18845,13.73591,26.85276,21.40395,11.63181,30.65479,10.48,210.34318,50.35336,28.8148,74.28019,13.9721,21.3799,12.37955,19.33714,178.86818,25.67661,28.80511
38940,13.22874,36.20207,11.15769,13.66474,26.7333,21.24729,11.52691,30.65802,10.46,210.68673,50.33361,28.7859,73.97535,13.90981,21.23214,12.27899,19.29855,180.01058,25.49364,28.7779
38941,13.22874,36.20207,11.15769,13.66474,26.7333,21.24729,11.52691,30.65802,10.46,210.68673,50.33361,28.7859,73.97535,13.90981,21.23214,12.27899,19.29855,180.01058,25.49364,28.7779
38942,13.22874,36.20207,11.15769,13.66474,26.7333,21.24729,11.52691,30.65802,10.46,210.68673,50.33361,28.7859,73.97535,13.90981,21.23214,12.27899,19.29855,180.01058,25.49364,28.7779
38943,13.23955,36.17431,11.20896,13.69524,26.75985,21.40395,11.59684,30.65158,10.45,214.29409,50.64955,28.76061,74.17857,13.92019,21.30033,12.30668,19.25477,180.82659,25.53024,28.61462
38944,13.40167,36.24372,11.36279,13.88841,27.07841,21.75644,11.81829,30.70319,10.62,213.77875,51.2222,28.79318,75.19472,14.09666,21.69815,12.53976,19.35038,178.37857,26.09134,28.96839
38945,13.50974,36.29924,11.46534,14.00025,27.21115,21.95227,11.94649,30.76755,10.74,215.06709,51.53814,28.82571,75.82981,14.17971,21.94821,12.75752,19.44608,176.58336,26.35969,29.30855
38946,13.52055,36.28536,11.54738,14.00025,27.25097,22.01102,11.91153,30.77079,10.74,216.18366,51.69611,28.82933,75.82981,14.20047,22.14144,12.79036,19.44872,176.66496,26.3231,29.21331
38947,13.53136,36.327,11.52687,14.05109,27.38371,21.99144,11.93484,30.79011,10.75,213.00575,51.69611,28.82933,75.90602,14.27313,22.10734,12.77655,19.45647,175.84896,26.3231,28.96839
38948,13.53136,36.327,11.52687,14.05109,27.38371,21.99144,11.93484,30.79011,10.75,213.00575,51.69611,28.82933,75.90602,14.27313,22.10734,12.77655,19.45647,175.84896,26.3231,28.96839
38949,13.53136,36.327,11.52687,14.05109,27.38371,21.99144,11.93484,30.79011,10.75,213.00575,51.69611,28.82933,75.90602,14.27313,22.10734,12.77655,19.45647,175.84896,26.3231,28.96839
38950,13.50974,36.35477,11.42432,14.00025,27.35716,21.97185,11.91153,30.81589,10.71,211.63152,51.63687,28.86186,75.49956,14.23161,21.92548,12.67044,19.45921,175.35936,26.3353,28.80511
38951,13.52055,36.36865,11.41407,14.01042,27.38371,21.93269,11.88822,30.81913,10.72,210.51496,51.75535,28.86551,75.62658,14.23161,21.95958,12.6832,19.46183,175.11456,26.27431,28.96839
38952,13.4449,36.327,11.33202,13.95959,27.30407,21.85436,11.8416,30.82236,10.65,213.69286,51.55789,28.84025,75.16932,14.16933,21.75498,12.50601,19.46441,175.11456,26.14013,28.62823
38953,13.4449,36.327,11.27049,13.96975,27.34389,21.75644,11.81829,30.84169,10.65,211.28796,51.53814,28.84389,75.14391,14.20047,21.57312,12.50223,19.42051,174.70655,26.10354,28.49216
38954,13.4449,36.35477,11.24998,13.96975,27.33062,21.73686,11.79498,30.84492,10.66,210.34318,51.49865,28.87279,75.0931,14.16933,21.59586,12.51464,19.42873,174.21695,26.11574,28.56019
38955,13.4449,36.35477,11.24998,13.96975,27.33062,21.73686,11.79498,30.84492,10.66,210.34318,51.49865,28.87279,75.0931,14.16933,21.59586,12.51464,19.42873,174.21695,26.11574,28.56019
38956,13.4449,36.35477,11.24998,13.96975,27.33062,21.73686,11.79498,30.84492,10.66,210.34318,51.49865,28.87279,75.0931,14.16933,21.59586,12.51464,19.42873,174.21695,26.11574,28.56019
38957,13.47732,36.35477,11.37304,14.04092,27.45008,21.75644,11.8416,30.85461,10.71,213.34931,51.75535,28.84753,75.55037,14.25237,21.83455,12.62059,19.43123,174.62495,26.21332,28.60101
38958,13.50974,36.36865,11.44483,14.07142,27.51645,21.99144,11.93484,30.85785,10.74,214.29409,52.01205,28.88009,75.7536,14.31465,22.07324,12.76287,19.48066,174.38015,26.38409,28.7915
38959,13.55297,36.39641,11.4756,14.08159,27.50317,22.06977,11.94649,30.87717,10.76,217.72967,52.17003,28.88379,75.60118,14.32503,22.23237,12.78542,19.48384,173.80895,26.44508,28.88675
38960,13.57459,36.45193,11.49611,14.09176,27.50317,22.06977,11.94649,30.91583,10.76,219.1039,52.18977,28.93116,75.90602,14.31465,22.17553,12.83726,19.53296,172.99294,26.39629,28.83232
38961,13.62863,36.46581,11.60891,14.16293,27.67573,22.18726,12.03973,30.91923,10.81,216.52721,52.52546,28.96018,76.26167,14.35617,22.2892,12.85854,19.54262,172.58494,26.61585,29.02282
